timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,latitude,longitude,speed,roll_deg,pitch_deg,yaw_deg,world_accel_x,world_accel_y,world_accel_z,linear_world_x,linear_world_y,linear_world_z
1790250609288,-1.0890778904520524,3.393879752773407,9.459933944790794,-1.0640788550406772,0.16058770992084206,1.1291708160983929,16.399449104011993,-40.51361167433607,4.977576876041777,23.3349197,85.3205683,4.262922286987305,19.73613764970338,6.184587330371771,66.75609121179005,8.881784197001252e-16,-5.551115123125783e-17,10.109147375894858,8.881784197001252e-16,-5.551115123125783e-17,0.29914737589485796
1790250609402,-0.9936358264134795,3.153464280832706,9.627609367878527,-0.4990629033261381,0.0029988163437113663,0.9754157824729611,12.774536398247225,-42.64912230293119,-1.2945126713967248,23.3349197,85.3205683,4.262922286987305,18.135890678223827,5.60163616636771,72.42551526840647,0.0,9.71445146547012e-17,10.179514294232437,0.0,9.71445146547012e-17,0.3695142942324363
1790250609506,-1.086990153091506,2.9957777017564275,10.6581046218559,0.008208377138020778,0.18028588820797276,1.1632371489501152,8.719240375559968,-43.48150317126285,-5.226800503469716,23.3349197,85.3205683,4.262922286987305,15.699599455217271,5.6074661168245035,78.52231895495035,4.440892098500626e-16,1.6653345369377348e-16,11.124361813681045,4.440892098500626e-16,1.6653345369377348e-16,1.3143618136810442
1790250609606,-0.5646255554927334,3.106819090334168,10.656670113324724,0.7155317719757218,0.2687272048038359,1.1260288862976957,4.478600382827004,-44.22196354449411,-7.092529483423094,23.3349197,85.3205683,4.262922286987305,16.25338461211007,2.9118822874917822,84.18879127949212,-4.440892098500626e-16,0.0,11.114663502878019,-4.440892098500626e-16,0.0,1.304663502878018
1790250609715,-0.3833458182409048,4.080886979525884,8.442139874555115,1.191380402654835,0.12968376047869123,0.988022193817681,-0.7411246671165626,-44.669473261685475,-6.382434665982929,23.3349197,85.3205683,4.262922286987305,25.798883829277013,2.3410971209580484,91.53122644731971,0.0,0.0,9.384578744812158,0.0,0.0,-0.42542125518784246
1790250609827,0.3097638128246542,5.046299700485899,7.529342441747272,0.8196430125364842,0.05089468536482858,0.9733815998453802,-5.228606600236994,-44.575149274500596,-3.4947054955255226,23.3349197,85.3205683,4.262922286987305,33.83069906757602,-1.9573311768027224,98.30412993075488,-8.881784197001252e-16,-2.220446049250313e-16,9.069293902612072,-8.881784197001252e-16,-2.220446049250313e-16,-0.7407060973879283
1790250609928,1.2802507910300083,5.149826149130866,7.872748045388934,0.6178758906377267,-0.04546597458736872,1.0637798579533302,-9.836897239868266,-43.676439654634784,-0.21662511620100677,23.3349197,85.3205683,4.262922286987305,33.190032653306666,-7.749686485351776,105.2244318538332,8.881784197001252e-16,-5.551115123125783e-17,9.494204192052134,8.881784197001252e-16,-5.551115123125783e-17,-0.31579580794786644
1790250610033,1.7723480330991852,5.338838115649009,7.469457789153188,0.7791350042572904,0.17336078952075337,1.0546105191391606,-14.848382479908077,-41.65606138057354,2.645166006845354,23.3349197,85.3205683,4.262922286987305,35.55550763210871,-10.925940005651261,114.06833730398284,-8.881784197001252e-16,0.0,9.350786578650933,-8.881784197001252e-16,0.0,-0.45921342134906773
1790250610142,2.802145064696253,6.045170348542912,6.668352547434125,1.2179672223922693,0.7091149568864957,1.316173670424437,-19.04619515538765,-39.40509319711492,4.891085038391447,23.3349197,85.3205683,4.262922286987305,42.193763310719525,-17.29284315351844,124.54385785139462,1.7763568394002505e-15,8.881784197001252e-16,9.426718793057063,1.7763568394002505e-15,8.881784197001252e-16,-0.38328120694293766
1790250610244,2.794788254019232,6.817326787580474,5.955779250079849,1.0045829282672454,0.7786168699577789,1.4270213162894918,-23.631962422867836,-36.15471271061442,7.327847497195938,23.3349197,85.3205683,4.262922286987305,48.858762460077315,-17.157133577646494,136.09997124828118,8.881784197001252e-16,4.440892098500626e-16,9.47407475108508,8.881784197001252e-16,4.440892098500626e-16,-0.33592524891492026
1790250610344,3.1742470330769175,6.8333750125337245,5.654835710673789,0.849330108643772,0.77062488363287,1.3191327839671578,-28.415510618255105,-31.84877415331816,8.853818314421936,23.3349197,85.3205683,4.262922286987305,50.3911590228016,-19.690967161148585,146.94674101304227,0.0,4.440892098500626e-16,9.420617028816606,0.0,4.440892098500626e-16,-0.3893829711833945
1790250610444,3.5217102337715422,6.667534100309668,5.7588745679644875,0.758430346127156,1.0241930181862045,1.3046985065464058,-32.60385620858411,-27.44160614593026,9.388528612536996,23.3349197,85.3205683,4.262922286987305,49.18221076581553,-21.787992395244792,155.51208780838846,0.0,-4.440892098500626e-16,9.488049864908575,0.0,-4.440892098500626e-16,-0.32195013509142534
1790250610544,4.821786725654256,6.471335424020352,5.059716594565709,0.6662527919081204,1.0114639670963805,1.184224587242544,-36.27863594849568,-22.3886776885935,8.572589911542984,23.3349197,85.3205683,4.262922286987305,51.979360040382105,-30.412119220277855,171.77967924158494,0.0,1.3322676295501878e-15,9.525153091431124,0.0,1.3322676295501878e-15,-0.28484690856887696
1790250610644,5.898332892906403,6.362056269993759,5.741470220457683,0.2708815826976052,0.5904703902185583,0.46472164967499824,-39.33285414418693,-16.913616447900722,6.382124700929275,23.3349197,85.3205683,4.262922286987305,47.935165345821645,-34.53867935264043,-177.8997767448,1.3322676295501878e-15,-8.881784197001252e-16,10.40339229244533,1.3322676295501878e-15,-8.881784197001252e-16,0.5933922924453299
1790250610744,5.156452168332955,6.4346016829334225,6.042992447490128,-0.06318745562202684,-0.5308220961207031,-0.7686868609352351,-40.91723536717321,-13.527112335609166,4.497619546329086,23.3349197,85.3205683,4.262922286987305,46.797637701139216,-30.29116230542397,-175.5094052079587,1.1102230246251565e-15,8.881784197001252e-16,10.223055096336807,1.1102230246251565e-15,8.881784197001252e-16,0.4130550963368069
1790250610846,3.4871898345560846,6.841074593583697,5.513933177903164,-0.3215013552376281,-1.1478649625683215,-1.5915686125886355,-40.91528111610177,-14.217941039379962,4.540079169024098,23.3349197,85.3205683,4.262922286987305,51.13104833384977,-21.647008987864922,179.34109978132753,-6.661338147750939e-16,0.0,9.453266823040007,-6.661338147750939e-16,0.0,-0.3567331769599935
1790250610946,2.6115220929176446,7.503189371521884,5.217293375168135,-0.6425861456253523,-1.4501745546860738,-1.6898407593313978,-39.10563907043738,-17.89733449507455,6.712760940053464,23.3349197,85.3205683,4.262922286987305,55.187433714220894,-15.947894866616087,170.36702960120718,0.0,8.881784197001252e-16,9.504633004450474,0.0,8.881784197001252e-16,-0.3053669955495266
1790250611047,2.721584112286151,7.98230017637326,5.8748838170295885,-0.7515322786226668,-1.6304639742054376,-1.278451901784041,-35.44645143213977,-22.92186134338079,9.855080114237023,23.3349197,85.3205683,4.262922286987305,53.64734660289828,-15.354811203083297,159.60126977104716,0.0,2.6645352591003757e-15,10.278054098396892,0.0,2.6645352591003757e-15,0.46805409839689105
1790250611150,2.653196000446658,7.640986995629895,6.0056762282843135,-0.2596766396487637,-1.1470879726368157,-0.9947294686001676,-30.69884723735683,-28.12464519539216,12.362505013896085,23.3349197,85.3205683,4.262922286987305,51.83329998634626,-15.269635237617896,148.1762927415662,0.0,0.0,10.074337608158196,0.0,0.0,0.2643376081581952
1790250611263,2.456569127471083,7.887697374508594,4.672525847647586,0.013653310309099019,-0.9099345999046276,-0.8272978862581429,-24.61919615081851,-32.87133585546668,15.211462010945855,23.3349197,85.3205683,4.262922286987305,59.358285019740286,-15.000400865198134,139.2146525681824,4.440892098500626e-16,1.3322676295501878e-15,9.491206432630607,4.440892098500626e-16,1.3322676295501878e-15,-0.31879356736939357
1790250611366,1.8326783410355574,8.27649607590016,4.806552199331685,-0.11850232705046665,-0.6284925740243053,-0.7570272595665327,-20.164461707508522,-35.303164325232316,17.387923236425713,23.3349197,85.3205683,4.262922286987305,59.85424092657461,-10.839963358841942,128.29983216128605,-4.440892098500626e-16,4.440892098500626e-16,9.74484690700638,-4.440892098500626e-16,4.440892098500626e-16,-0.06515309299362038
1790250611475,0.9963744881823925,8.454012026651856,5.3765488531005525,-0.001477103778065779,-0.35256743138618624,-0.7409917251477995,-14.419250598618037,-36.4437968865733,17.932203428824987,23.3349197,85.3205683,4.262922286987305,57.54461824272104,-5.679383162144248,115.76092206308509,8.881784197001252e-16,8.881784197001252e-16,10.068284811091303,8.881784197001252e-16,8.881784197001252e-16,0.2582848110913023
1790250611584,-0.06777845961557533,8.8931299985508,4.859664378513414,0.09355040890005037,-0.2474197968871835,-0.6218656560210942,-8.960679825701563,-36.26245731418167,15.852238569857274,23.3349197,85.3205683,4.262922286987305,61.345534622654455,0.38318982026143433,105.77086152373519,0.0,2.220446049250313e-16,10.134529735636685,0.0,2.220446049250313e-16,0.3245297356366841
1790250611684,-0.15154207831425026,8.50003599337589,4.898657682658536,-0.15341571760272665,-0.3489260503974109,-0.3434435580538022,-6.831815907247484,-36.19977832621873,19.087532976730653,23.3349197,85.3205683,4.262922286987305,60.04471259869216,0.8849662276355253,100.66663212560209,8.881784197001252e-16,1.1102230246251565e-16,9.811749282470224,8.881784197001252e-16,1.1102230246251565e-16,0.0017492824702234344
1790250611784,-0.012007569587972014,8.114174891628299,5.340994104287847,-0.12191537538440374,-0.14593743088066796,-0.21723365044171472,-5.032911135115068,-35.916434290926404,21.987290418859086,23.3354476,85.3205683,6.374166965484619,56.64588445411961,0.07082223532915205,97.48134317682373,1.7763568394002505e-15,2.220446049250313e-16,9.714226493946704,1.7763568394002505e-15,2.220446049250313e-16,-0.09577350605329649
1790250611889,-1.0683592335034815,8.39567608467541,5.510553708290063,-0.10733932357349318,-0.06005946126483883,-0.1383320438965267,-4.522941012475877,-35.42040462553228,24.921532551389415,23.3354476,85.3205683,6.374166965484619,56.72086072065053,6.0724495225082,92.6277623342131,0.0,1.1102230246251565e-16,10.099255940045886,0.0,1.1102230246251565e-16,0.2892559400458854
1790250611992,-1.4345920140545445,8.374707017055986,5.9698689437127666,0.06318345141618278,-0.09147771349560453,0.09665058622150671,-6.232481324426978,-33.75136254207326,32.97557607413848,23.3354476,85.3205683,6.374166965484619,54.51701468804591,7.940835703609165,91.97535961136518,0.0,-1.1102230246251565e-16,10.384272101279993,0.0,-1.1102230246251565e-16,0.574272101279993
1790250612105,-0.4374534645968523,8.743897819151446,4.9512880350890045,0.39174597559847735,0.2000269298819773,0.29956065902574525,-3.445729835974991,-34.89129456329045,27.136758778735235,23.3354476,85.3205683,6.374166965484619,60.47901421278873,2.4927689039605263,93.16473809528348,1.7763568394002505e-15,0.0,10.057950477699954,1.7763568394002505e-15,0.0,0.2479504776999537
1790250612211,0.15394044960925524,8.840951137546037,4.335832140754816,0.4058834412775084,0.3711675785650908,0.3523393442805758,-3.074720548300162,-34.80967935723555,24.91196945972617,23.3354476,85.3205683,6.374166965484619,63.87546786420233,-0.8956525010169406,95.25654419515372,-4.440892098500626e-16,0.0,9.848124442314129,-4.440892098500626e-16,0.0,0.03812444231412826
1790250612311,0.01828951692236034,9.019012127362368,4.305129430811098,0.4371710894802115,0.38422576010591836,0.4246739819754355,-4.484139055574358,-33.682611550352775,26.655865202793592,23.3354476,85.3205683,6.374166965484619,64.48302042031399,-0.10485574936176645,96.70495297050398,-4.440892098500626e-16,0.0,9.993850793161492,-4.440892098500626e-16,0.0,0.18385079316149167
1790250612424,0.5581254294105061,8.751728255541721,4.213328804066587,0.5186912959495663,0.501402075700565,0.5323822159660054,-6.920003891392017,-32.417570624169564,28.58394730420975,23.3354476,85.3205683,6.374166965484619,64.29252442650011,-3.2886523240521317,102.23636528539471,-8.881784197001252e-16,-1.1102230246251565e-16,9.729151610751021,-8.881784197001252e-16,-1.1102230246251565e-16,-0.0808483892489793
1790250612524,1.153992461084931,8.609885087763987,3.3911877138023394,0.6881609621014908,0.6311793297032617,0.5373767564381879,-9.74137006896458,-31.09437583154041,29.07763942636027,23.3354476,85.3205683,6.374166965484619,68.50193689189501,-7.108461568605608,109.6641549808906,-4.440892098500626e-16,1.1102230246251565e-16,9.325340419254701,-4.440892098500626e-16,1.1102230246251565e-16,-0.4846595807452996
1790250612629,1.6345014755955753,8.606543938920673,3.1934658037182513,0.5113987964675185,0.4808906212649198,0.5111519601623771,-12.670140908118473,-30.318074219513576,27.735696685192558,23.3354476,85.3205683,6.374166965484619,69.64258314556412,-10.095824146935907,116.97159250272665,-4.440892098500626e-16,-8.881784197001252e-16,9.324291795402702,-4.440892098500626e-16,-8.881784197001252e-16,-0.485708204597298
1790250612744,2.207430916623561,8.653379375787,2.9759231108747453,0.4400499671492289,0.35009351400240774,0.5606874834311703,-15.617024207415117,-29.20986495405195,26.804507996195813,23.3354476,85.3205683,6.374166965484619,71.02175279448966,-13.562255942907123,124.98383431915124,0.0,2.220446049250313e-16,9.413280205900586,0.0,2.220446049250313e-16,-0.3967197940994147
1790250612854,3.20630265184939,8.762581922488467,1.9711644259301042,0.6172831859712451,0.33639625898901115,0.68112648092957,-18.156353397173806,-27.692853685844998,26.650098533683703,23.3354476,85.3205683,6.374166965484619,77.32220871202063,-19.645927983205844,136.63956008285555,8.881784197001252e-16,0.0,9.536703195425057,8.881784197001252e-16,0.0,-0.27329680457494376
1790250612964,4.304097098786975,8.903566758548054,-0.0672511064521937,0.48987900545363544,0.581235639719839,0.6801069110245247,-21.487797486669614,-25.001192832179175,26.039878615232208,23.3354476,85.3205683,6.374166965484619,90.43276266653884,-25.799071427819822,155.62063434215187,1.3183898417423734e-16,-1.1032841307212493e-15,9.889553861071157,1.3183898417423734e-16,-1.1032841307212493e-15,0.07955386107115636
1790250613066,4.6904490600758,8.741340051858256,0.8323883611545176,0.16304617310328748,0.6410774189851572,0.32285533733845856,-24.540513855520818,-22.46782998441583,25.651967788692538,23.3354476,85.3205683,6.374166965484619,84.56044884699784,-28.109618312874193,158.71151592502918,-6.106226635438361e-16,-2.220446049250313e-16,9.955109676501447,-6.106226635438361e-16,-2.220446049250313e-16,0.14510967650144657
1790250613166,4.601167044222202,8.625673621024067,1.6864755772362763,-0.05896910488450846,0.5572610441386898,0.0414577340243084,-27.175129701965773,-20.7107818568987,24.68559612002446,23.3354476,85.3205683,6.374166965484619,78.93719459853098,-27.632711362194524,159.80369858504343,-9.992007221626409e-16,-8.881784197001252e-16,9.920543506173507,-9.992007221626409e-16,-8.881784197001252e-16,0.1105435061735065
1790250613276,4.038564846282483,8.944030915964225,1.1393314381458237,0.1535040389813777,0.6868817292189318,-0.09496551838712203,-29.45857197130635,-19.7422409881803,23.140777314175956,23.3354476,85.3205683,6.374166965484619,82.74050009918263,-24.128462919099462,162.44351752084216,1.8318679906315083e-15,2.6645352591003757e-15,9.879462089066383,1.8318679906315083e-15,2.6645352591003757e-15,0.0694620890663824
1790250613389,3.2094023382428447,8.515475475401026,3.401303576043752,-0.452313597861305,0.13850214863751006,-0.08959123481140358,-31.412051043022778,-19.65291306430084,20.830264325076328,23.3354476,85.3205683,6.374166965484619,68.22694029390985,-19.290215559258915,156.46349678840136,0.0,0.0,9.715063147364663,0.0,0.0,-0.09493685263533713
1790250613493,3.084661899416559,7.516265558666692,4.626692380384116,-0.4027351666715781,0.23350970868268284,0.02708041668278095,-31.92903544040658,-19.957311337503896,18.14534965006357,23.3354476,85.3205683,6.374166965484619,58.38532053433588,-19.26411732110724,156.00926697875056,0.0,-1.3322676295501878e-15,9.349634718255881,0.0,-1.3322676295501878e-15,-0.46036528174411906
1790250613602,3.1187402226614402,7.2771832757177926,6.354533218094351,-0.21253361016107264,-0.048074861533223934,-0.113285211849614,-32.08569205300773,-20.619631241365333,16.123530572314046,23.3354476,85.3205683,6.374166965484619,48.87210589732151,-17.890758962437225,153.49724772010725,-4.440892098500626e-16,-8.881784197001252e-16,10.152045578340239,-4.440892098500626e-16,-8.881784197001252e-16,0.3420455783402385
1790250613702,3.610670602503953,8.585143598405951,3.706061291489865,0.47994497942049474,0.04414955094715084,0.04342394807834791,-32.45414062771316,-21.1413704076621,14.973348156275726,23.3354476,85.3205683,6.374166965484619,66.6509593338932,-21.113083493215285,163.6408517209224,0.0,-8.881784197001252e-16,10.02379783821065,0.0,-8.881784197001252e-16,0.2137978382106489
1790250613802,4.184385139931532,8.744315928239601,2.759099458269841,0.32467556179310536,-0.4473956617042488,0.02146215162063362,-32.64505688605492,-20.69964164551589,15.299621750645171,23.3354476,85.3205683,6.374166965484619,72.48791876488555,-24.529504064101975,169.65996612482877,-8.881784197001252e-16,-4.440892098500626e-16,10.078927019914845,-8.881784197001252e-16,-4.440892098500626e-16,0.2689270199148446
1790250613910,4.000757946154705,8.707339828435588,1.7475056879547168,0.19100437938155956,-0.5621779735565028,-0.11522995192485777,-32.31666515427891,-20.364549758670236,17.110859915905014,23.3354476,85.3205683,6.374166965484619,78.65187143157377,-24.250937628968096,170.2219842100791,-1.6653345369377348e-16,6.661338147750939e-16,9.740513701084495,-1.6653345369377348e-16,6.661338147750939e-16,-0.06948629891550517
1790250614010,3.9418731786426466,8.824654874525804,1.3083944716689726,-0.03245740521009299,-0.7829846366475884,-0.2531726845131945,-31.226884012415688,-20.428278855915977,19.16276823997792,23.3354476,85.3205683,6.374166965484619,81.56643518201261,-23.83864219925242,167.79968604006507,4.440892098500626e-16,-1.1102230246251565e-15,9.7531940360319,4.440892098500626e-16,-1.1102230246251565e-15,-0.05680596396810067
1790250614110,3.1379085460628775,9.301820447612606,1.2074948723746,-0.053641782492437146,-0.7215697283969861,-0.3056846733509353,-29.231754302022562,-20.86653013382757,21.74916028531491,23.3354476,85.3205683,6.374166965484619,82.60363857877772,-18.49697257314173,158.06349983835426,0.0,-2.220446049250313e-16,9.890822895486977,0.0,-2.220446049250313e-16,0.08082289548697652
1790250614219,3.350195562234995,9.0136912393858,1.50815377683601,-0.17054260633324417,-0.6878504466220345,-0.2806890839396629,-26.77182999046765,-20.981124018853176,24.176871293505123,23.3354476,85.3205683,6.374166965484619,80.50136549556044,-20.13206001080034,153.38835276671335,3.3306690738754696e-16,-6.661338147750939e-16,9.73370268082933,3.3306690738754696e-16,-6.661338147750939e-16,-0.07629731917067062
1790250614319,3.0923886383078174,8.867912063387491,1.297543223925609,-0.07268107686626155,-0.517788248499291,-0.42648926330287074,-24.39945168572437,-21.44989712405588,25.774509176524546,23.3354476,85.3205683,6.374166965484619,81.67561481552757,-19.0366190005817,148.4298690280475,-1.2212453270876722e-15,-2.220446049250313e-16,9.480841221762123,-1.2212453270876722e-15,-2.220446049250313e-16,-0.3291587782378773
1790250614421,2.173572088497549,9.140799763776224,1.740551708654249,-0.014232449303983017,-0.28287320810786054,-0.6082822767814711,-22.06517560685065,-22.34679101572543,27.043990850240117,23.3354476,85.3205683,6.374166965484619,79.2190471412781,-13.14801574234874,137.73314643194112,-6.661338147750939e-16,-4.440892098500626e-16,9.55553013682895,-6.661338147750939e-16,-4.440892098500626e-16,-0.25446986317105136
1790250614528,1.725508013657835,9.368695138852217,1.6359693549120358,-0.08746209735794416,-0.5680009251656669,-0.6232254104660379,-18.75212398752536,-23.459482963246327,28.12367384710036,23.3354476,85.3205683,6.374166965484619,80.09483493688144,-10.28346312417109,129.97484644377704,1.1102230246251565e-15,2.220446049250313e-16,9.665724092904881,1.1102230246251565e-15,2.220446049250313e-16,-0.1442759070951194
1790250614639,0.9505786106040933,9.241580574014455,1.103555269472141,-0.10514480502914993,-0.6268152785324094,-0.7170572908444643,-15.143731064434169,-23.875256420194045,28.79532325463465,23.3354476,85.3205683,6.374166965484619,83.19044270387309,-5.831585466376576,121.16546944672035,4.440892098500626e-16,1.1102230246251565e-16,9.355653127052065,4.440892098500626e-16,1.1102230246251565e-16,-0.4543468729479354
1790250614739,-0.23944398308994125,8.842538619679281,1.0993095435799212,-0.2654808738353612,-0.6963123920480577,-0.8118596172996686,-11.542976086880415,-24.736908451100557,29.46762388898972,23.3354476,85.3205683,6.374166965484619,82.91331577104827,1.539269356112161,108.25030687024422,-8.881784197001252e-16,-2.220446049250313e-16,8.913826570792335,-8.881784197001252e-16,-2.220446049250313e-16,-0.896173429207666
1790250614845,-1.4635110818606263,9.175141253663984,0.8919999175367866,-0.35609000908499444,-0.5252258510312563,-0.804037709455053,-7.208834004692674,-25.312897034621933,29.616286000064754,23.3354476,85.3205683,6.374166965484619,84.44720035171476,9.020978361611862,94.33171609907114,-2.220446049250313e-16,-8.326672684688674e-17,9.33384945048404,-2.220446049250313e-16,-8.326672684688674e-17,-0.47615054951596036
1790250614954,-1.8271081227579733,9.546428271310544,2.314020034616771,-0.6687921476046796,-0.4625516017886902,-0.6331482606620602,-1.2098031709247579,-25.613495510550198,28.759562376249892,23.3354476,85.3205683,6.374166965484619,76.37451078457396,10.536903074643023,83.11955909949583,-8.881784197001252e-16,-8.326672684688674e-17,9.991361546462683,-8.881784197001252e-16,-8.326672684688674e-17,0.1813615464626821
1790250615054,-2.1823631538920476,9.433480166110643,3.549246293096,-0.4400496297830966,-0.08299551448890509,-0.5340339369402527,2.724649871028818,-26.65233384659552,27.730378485966693,23.3354476,85.3205683,6.374166965484619,69.38172604852825,12.217326260893765,75.99806048141562,4.440892098500626e-16,1.1102230246251565e-16,10.31263333144955,4.440892098500626e-16,1.1102230246251565e-16,0.5026333314495499
1790250615163,-3.170045187065092,9.950061138125506,3.3929376026416467,-0.1260803868907793,0.04722884302604802,-0.4059395390628134,6.005348225728281,-27.74733392189633,26.630554528988657,23.3354476,85.3205683,6.374166965484619,71.17079522353706,16.7804680236341,66.86157481077618,-4.440892098500626e-16,-5.551115123125783e-16,10.980206223741412,-4.440892098500626e-16,-5.551115123125783e-16,1.1702062237414115
1790250615263,-2.756031085305405,9.572357770035063,3.594269494671599,-0.22859370089531733,-0.14195700446584286,-0.02541680429766386,8.170511981997658,-28.65088451813977,25.830946540658672,23.3354476,85.3205683,6.374166965484619,69.41963428564658,15.08505171603037,65.06655441317453,8.881784197001252e-16,-6.661338147750939e-16,10.589830679526807,8.881784197001252e-16,-6.661338147750939e-16,0.7798306795268068
1790250615364,-2.0006106041318716,9.033661422474001,3.4961858450690984,-0.07617579934488213,-0.07875178079611411,0.005632217785289651,9.209841556367143,-29.278930761712928,25.11018757880073,23.3354476,85.3205683,6.374166965484619,68.84268612367626,11.669430312634299,66.0660147493618,8.881784197001252e-16,-8.881784197001252e-16,9.891046302010794,8.881784197001252e-16,-8.881784197001252e-16,0.08104630201079388
1790250615472,-1.7457433283122699,8.829617196604913,3.398433452131412,-0.031012712802924898,-0.020849270167766738,-0.052272601550055316,9.787905244229526,-29.55630109689861,24.280534976417307,23.3354476,85.3205683,6.374166965484619,68.94877174120913,10.454566374148257,65.81512587018109,0.0,0.0,9.620764498494589,0.0,0.0,-0.18923550150541146
1790250615581,-1.839866401684851,8.94786997538841,3.4575018790426637,0.0051883624404532955,0.03180764739374986,-0.11360068200302667,10.166226625545402,-29.810835122723827,24.38979184631356,23.3354476,85.3205683,6.374166965484619,68.87321774000189,10.857464590401532,65.02673118856877,4.440892098500626e-16,-2.220446049250313e-16,9.76748712392751,4.440892098500626e-16,-2.220446049250313e-16,-0.042512876072491323
1790250615690,-2.4625570741557783,9.160168512236986,3.5401726507544584,-0.0076968929647681815,0.02065375957188996,-0.0267260167069652,10.456605783645534,-30.196184795324648,24.650607587308407,23.3354476,85.3205683,6.374166965484619,68.86974807630224,14.07709633206128,62.35884001565092,-4.440892098500626e-16,0.0,10.124509712238043,-4.440892098500626e-16,0.0,0.314509712238042
1790250615791,-2.3963826745665315,9.040439358096538,3.7412151707611487,0.08682839323651052,0.06918988370287874,0.0392492639770636,10.60140384701539,-30.262492110316337,25.07757013484954,23.3354476,85.3205683,6.374166965484619,67.51870573532233,13.76247740385237,62.87616278319525,4.440892098500626e-16,2.220446049250313e-16,10.073176493257574,4.440892098500626e-16,2.220446049250313e-16,0.2631764932575731
1790250615904,-2.144539987876932,9.03270678740807,3.2373490495910113,0.15511313198207957,0.22645474374372032,0.10370737827238388,10.688763069422667,-30.29547746585389,25.439813411288974,23.3354476,85.3205683,6.374166965484619,70.28216907405626,12.598471402233677,63.025953228747106,8.881784197001252e-16,0.0,9.832053322464178,8.881784197001252e-16,0.0,0.022053322464177683
1790250616011,-1.9456507376267802,9.000774232639628,3.0874286689140504,0.10388572729344443,0.47808374641557344,0.15190467990382117,10.063917044571967,-30.34163879907404,26.03716672753738,23.3354476,85.3205683,6.374166965484619,71.06710277179032,11.555988510682372,64.82012191843572,-8.881784197001252e-16,1.1102230246251565e-15,9.712451254210212,-8.881784197001252e-16,1.1102230246251565e-15,-0.09754874578978878
1790250616125,-2.0999186853428853,8.87227843929678,2.746230221935334,0.011049567698466954,0.407450095143336,0.019164387643347304,8.068552724372323,-30.2592440049315,27.102711268174414,23.3354476,85.3205683,6.374166965484619,72.80117118876075,12.740341932822817,66.92363421874478,8.881784197001252e-16,-4.440892098500626e-16,9.522014682898453,8.881784197001252e-16,-4.440892098500626e-16,-0.2879853171015476
1790250616225,-2.6907707919680495,9.063691213887836,2.639200467429069,-0.07201212543312338,0.27176480134427705,-0.025717544050969033,6.45427001173219,-30.25603068804217,27.788182927359728,23.3354476,85.3205683,6.374166965484619,73.76529335574695,15.909440341769683,66.90489707356807,3.552713678800501e-15,-5.551115123125783e-16,9.816115575057871,3.552713678800501e-15,-5.551115123125783e-16,0.00611557505787097
1790250616329,-2.519960519838345,8.929432701740435,3.1215818315422443,-0.15724383215054166,0.08247726105771024,0.013140821802548792,5.111455469486719,-30.33607064301295,27.919948883727884,23.3354476,85.3205683,6.374166965484619,70.73121884447994,14.917114133608965,70.49612252792116,2.220446049250313e-15,2.220446049250313e-16,9.789241161983398,2.220446049250313e-15,2.220446049250313e-16,-0.02075883801660261
1790250616444,-2.4064126239627113,8.974051420982628,3.215709763819606,-0.02447504910743936,-0.033444414055032505,-0.04599768360773952,4.014907661772407,-31.297038865461364,27.635234104581553,23.3354476,85.3205683,6.374166965484619,70.28566019376582,14.16746953579391,73.00000666656821,8.881784197001252e-16,8.881784197001252e-16,9.831846719123124,8.881784197001252e-16,8.881784197001252e-16,0.021846719123123748
1790250616544,-2.470270800590302,9.235714883471722,3.123175279213456,-0.037869340234311294,0.0076668910853989365,-0.020238493333288973,3.6528620887055854,-31.83406545377576,27.268808745698358,23.3354476,85.3205683,6.374166965484619,71.31637536693563,14.218055378341527,73.42003101251655,-8.881784197001252e-16,3.3306690738754696e-16,10.057578787248955,-8.881784197001252e-16,3.3306690738754696e-16,0.24757878724895477
1790250616646,-1.9577192384883686,10.320149147400274,3.9393633069259764,-0.04392051951587129,-0.11869701167334046,-0.007291924470849582,3.5592336054698204,-32.04977216407997,26.82593383759935,23.3354476,85.3205683,6.374166965484619,69.10735764956357,10.049954422901628,77.02463794005789,-8.881784197001252e-16,3.3306690738754696e-16,11.218588427484487,-8.881784197001252e-16,3.3306690738754696e-16,1.4085884274844869
1790250616749,0.05733602623800896,8.58758764702831,4.294548943632379,-0.4035951698994859,-0.6510649569421993,-0.3368887030377661,4.037778200927317,-32.355067079019086,26.711301713903886,23.3354476,85.3205683,6.374166965484619,63.430918478121185,-0.34213979851487564,84.23048116678879,8.881784197001252e-16,-1.6653345369377348e-16,9.60172378505818,8.881784197001252e-16,-1.6653345369377348e-16,-0.20827621494182047
1790250616854,-1.786731990609403,8.044114680075516,4.565021976243377,-0.00673225305462935,-0.8301495223831442,-0.8668158755262879,6.112490403333326,-32.69678619998273,25.726007086326696,23.3354476,85.3205683,6.374166965484619,60.42516010568106,10.933577177422432,73.65317782586672,4.440892098500626e-16,-3.3306690738754696e-16,9.420170796543896,4.440892098500626e-16,-3.3306690738754696e-16,-0.38982920345610417
